"DOY" "Depth" "Data"
294 75.5 0.148584905660377
294 100.3 0.162857142857143
294 124.8 0.152755905511811
294 150 0.163291139240506
294 175.3 0.170909090909091
294 200 0.14
294 250 0.151063829787234
355 6.7 0.137967914438503
355 26.3 0.134975369458128
355 46.4 0.13551912568306
355 75.6 0.135775862068966
355 124.4 0.138582677165354
355 151.6 0.138157894736842
355 176.4 0.14375
355 201.4 0.158333333333333
51 7.3 0.143514644351464
51 24.8 0.106542056074766
51 45 0.163106796116505
51 75.7 0.164912280701754
51 100.2 0.165161290322581
51 126.7 0.179166666666667
51 149.9 0.168674698795181
51 175.7 0.185185185185185
51 200 0.187719298245614
51 249.7 0.174193548387097
79 5.9 0.140112994350282
79 25.4 0.144324324324324
79 45.2 0.150531914893617
79 101.2 0.1555
79 124.7 0.168589743589744
79 150.1 0.169798657718121
79 175.8 0.169473684210526
79 201.3 0.179452054794521
110 5.3 0.153365384615385
110 26.1 0.127391304347826
110 45.8 0.154639175257732
110 75.7 0.142
110 101 0.16125
110 124.9 0.18125
110 150.2 0.171428571428571
110 175.8 0.175324675324675
110 200.9 0.181159420289855
140 7.3 0.133816425120773
140 23.7 0.142325581395349
140 45.5 0.142081447963801
140 75.8 0.139705882352941
140 101.5 0.150769230769231
140 125.7 0.169480519480519
171 7.1 0.141121495327103
171 25.9 0.140552995391705
171 45.9 0.147511312217195
171 75.5 0.145408163265306
171 101.1 0.178443113772455
171 125.4 0.162937062937063
171 150.3 0.141221374045802
171 175.5 0.188709677419355
171 200.3 0.153703703703704
264 11 0.131818181818182
264 45 0.141176470588235
264 74.7 0.140609137055838
264 99.8 0.169172932330827
264 125.5 0.177777777777778
264 151.6 0.17258064516129
264 200.8 0.172
264 250 0.138
293 7.9 0.152895752895753
293 25.4 0.146886446886447
293 45.7 0.15018315018315
293 76.5 0.164143426294821
293 100.1 0.163313609467456
293 125 0.181896551724138
293 150.3 0.16375
293 175.2 0.170689655172414
293 200.5 0.166666666666667
294 7.7 0.143700787401575
294 25.3 0.143478260869565
294 45.4 0.145851528384279
294 75.1 0.171707317073171
294 100 0.175342465753425
294 124.9 0.181
294 150.7 0.180882352941176
294 175.1 0.177049180327869
294 200.4 0.170833333333333
324 7.1 0.155066079295154
324 25.1 0.154883720930233
324 45.1 0.142918454935622
324 74.3 0.152153110047847
324 125.4 0.178260869565217
324 150.6 0.181538461538462
324 174.9 0.17741935483871
324 200.1 0.203389830508475
354 8.1 0.149668874172185
354 25.5 0.135849056603774
354 46.3 0.149264705882353
354 75.6 0.154970760233918
354 99.7 0.174590163934426
354 125.7 0.175324675324675
354 148.6 0.190196078431373
354 175.2 0.155172413793103
354 249.4 0.155056179775281
20 8 0.155434782608696
20 25.8 0.170238095238095
20 45.1 0.151336898395722
20 75.3 0.166037735849057
20 100.5 0.161046511627907
20 126 0.182467532467532
20 150.6 0.182894736842105
20 175.2 0.17
20 200 0.195744680851064
51 6.2 0.167721518987342
51 26 0.175949367088608
51 76.1 0.200625
51 100.7 0.177536231884058
51 127 0.205434782608696
51 150.7 0.177922077922078
51 175.9 0.189393939393939
51 202.6 0.152941176470588
79 5.3 0.148958333333333
79 25 0.153846153846154
79 46.4 0.142523364485981
79 76.1 0.168020304568528
79 100.1 0.174033149171271
79 150.8 0.132954545454545
79 200.4 0.173913043478261
79 249.9 0.1825
171 4.8 0.152380952380952
171 26.3 0.148706896551724
171 44.3 0.157674418604651
171 75.1 0.13921568627451
171 99.1 0.166666666666667
171 125 0.161349693251534
171 154.6 0.159302325581395
171 174.9 0.156716417910448
171 199.3 0.144827586206897
201 4.9 0.15063829787234
201 24.7 0.145210727969349
201 44.5 0.149367088607595
201 75 0.144247787610619
201 100.1 0.147849462365591
201 125.7 0.176047904191617
201 150.4 0.158620689655172
201 175.4 0.167532467532468
201 200.4 0.174074074074074
201 249.8 0.150909090909091
263 5 0.132631578947368
263 23.4 0.129044117647059
263 45.2 0.142798353909465
263 75.4 0.159656652360515
263 100.1 0.161988304093567
263 124.8 0.156349206349206
263 150.3 0.159259259259259
263 174.8 0.142056074766355
263 200.3 0.160606060606061
263 249.8 0.151724137931034
293 7.1 0.148417721518987
293 25.4 0.137062937062937
293 75.1 0.115932203389831
293 100.4 0.138118811881188
293 124.5 0.16864406779661
293 175.2 0.171844660194175
293 201.2 0.172262773722628
324 7.8 0.147674418604651
324 24.8 0.140418118466899
324 45.3 0.15
324 75.6 0.144888888888889
324 100 0.140528634361233
324 125.3 0.171794871794872
324 150.8 0.175294117647059
324 175.1 0.13515625
324 200.5 0.158857142857143
324 249.4 0.153030303030303
354 7.4 0.142131979695431
354 23.9 0.153921568627451
354 45.2 0.135238095238095
354 74 0.162087912087912
354 99.7 0.160294117647059
354 123.5 0.182945736434109
354 149.7 0.189393939393939
354 173.7 0.149295774647887
354 199.1 0.183582089552239
354 249.9 0.155555555555556
