"DOY" "Depth" "C2N"
171 174.2 6.36363636363637
171 199.6 6.55172413793105
171 249 6.62162162162163
232 10.4 6.19047619047617
232 25.8 6.99658703071671
232 75 6.62824207492797
232 100.4 7.49116607773851
232 125.5 6.19047619047617
232 150.4 7.43589743589742
232 175.4 6.11940298507464
232 200.7 6.18556701030927
232 5.6 7.07246376811593
232 24.8 7.37463126843658
232 45.3 7.41176470588235
232 75.3 6.51376146788992
232 100.2 5.74750830564785
232 125.2 5.39094650205761
232 150.2 6.29834254143648
232 175.5 5.40540540540541
232 200.8 6.38655462184874
263 7.6 6.64473684210529
263 25.6 6.63366336633665
263 44.6 6.17142857142857
263 75.2 6.59305993690853
263 100.4 5.49253731343285
263 125.5 5.63934426229508
263 150.6 5.72254335260115
263 174.7 5.70512820512822
294 5.5 7.52613240418121
294 25.3 7.5085324232082
294 45.4 7.28758169934641
294 75.5 6.73015873015875
294 100.3 6.14035087719298
294 124.8 6.54639175257732
294 150 6.12403100775195
294 175.3 5.85106382978723
294 200 7.14285714285714
294 250 6.61971830985916
355 6.7 7.24806201550386
355 26.3 7.4087591240876
355 46.4 7.37903225806452
355 75.6 7.36507936507934
355 124.4 7.21590909090911
355 151.6 7.23809523809524
355 176.4 6.95652173913044
355 201.4 6.31578947368422
51 7.3 6.96793002915454
51 24.8 9.38596491228073
51 45 6.13095238095238
51 75.7 6.06382978723406
51 100.2 6.05468749999999
51 126.7 5.5813953488372
51 149.9 5.92857142857142
51 175.7 5.4
51 200 5.32710280373832
51 249.7 5.74074074074073
79 5.9 7.13709677419357
79 25.4 6.92883895131088
79 45.2 6.64310954063604
79 101.2 6.43086816720257
79 124.7 5.9315589353612
79 150.1 5.8893280632411
79 175.8 5.90062111801243
79 201.3 5.57251908396945
110 5.3 6.52037617554857
110 26.1 7.84982935153584
110 45.8 6.46666666666667
110 75.7 7.04225352112676
110 101 6.2015503875969
110 124.9 5.51724137931035
110 150.2 5.83333333333335
110 175.8 5.70370370370371
110 200.9 5.52
140 7.3 7.47292418772563
140 23.7 7.02614379084966
140 45.5 7.03821656050955
140 75.8 7.15789473684211
140 101.5 6.63265306122448
140 125.7 5.90038314176247
171 7.1 7.08609271523178
171 25.9 7.11475409836066
171 45.9 6.77914110429446
171 75.5 6.87719298245615
171 101.1 5.60402684563759
171 125.4 6.13733905579399
171 150.3 7.08108108108106
171 175.5 5.29914529914529
171 200.3 6.50602409638553
264 11 7.58620689655171
264 45 7.08333333333335
264 74.7 7.1119133574007
264 99.8 5.91111111111111
264 125.5 5.62499999999999
264 151.6 5.7943925233645
264 200.8 5.81395348837209
264 250 7.2463768115942
293 7.9 6.54040404040404
293 25.4 6.80798004987531
293 45.7 6.65853658536586
293 76.5 6.09223300970873
293 100.1 6.12318840579709
293 125 5.49763033175355
293 150.3 6.10687022900763
293 175.2 5.85858585858585
293 200.5 5.99999999999999
294 7.7 6.95890410958903
294 25.3 6.96969696969698
294 45.4 6.85628742514972
294 75.1 5.82386363636363
294 100 5.70312499999999
294 124.9 5.52486187845304
294 150.7 5.52845528455286
294 175.1 5.64814814814814
294 200.4 5.85365853658538
324 7.1 6.44886363636364
324 25.1 6.45645645645644
324 45.1 6.99699699699701
324 74.3 6.57232704402515
324 125.4 5.60975609756099
324 150.6 5.50847457627117
324 174.9 5.63636363636363
324 200.1 4.91666666666666
354 8.1 6.68141592920356
354 25.5 7.36111111111109
354 46.3 6.69950738916256
354 75.6 6.45283018867925
354 99.7 5.72769953051644
354 125.7 5.70370370370371
354 148.6 5.25773195876287
354 175.2 6.44444444444446
354 249.4 6.44927536231884
20 8 6.43356643356642
20 25.8 5.87412587412588
20 45.1 6.6077738515901
20 75.3 6.02272727272726
20 100.5 6.20938628158845
20 126 5.48042704626336
20 150.6 5.46762589928058
20 175.2 5.88235294117647
20 200 5.10869565217391
51 6.2 5.96226415094339
51 26 5.68345323741006
51 76.1 4.98442367601246
51 100.7 5.63265306122449
51 127 4.86772486772486
51 150.7 5.62043795620438
51 175.9 5.28000000000001
51 202.6 6.53846153846155
79 5.3 6.71328671328673
79 25 6.49999999999999
79 46.4 7.01639344262297
79 76.1 5.95166163141994
79 100.1 5.74603174603174
79 150.8 7.52136752136755
79 200.4 5.75
79 249.9 5.47945205479452
171 4.8 6.56250000000002
171 26.3 6.72463768115943
171 44.3 6.34218289085546
171 75.1 7.18309859154929
171 99.1 5.99999999999999
171 125 6.1977186311787
171 154.6 6.27737226277374
171 174.9 6.38095238095237
171 199.3 6.90476190476188
201 4.9 6.63841807909606
201 24.7 6.88654353562004
201 44.5 6.69491525423728
201 75 6.93251533742334
201 100.1 6.76363636363638
201 125.7 5.68027210884353
201 150.4 6.30434782608697
201 175.4 5.968992248062
201 200.4 5.74468085106383
201 249.8 6.62650602409638
263 5 7.53968253968256
263 23.4 7.74928774928774
263 45.2 7.00288184438041
263 75.4 6.26344086021505
263 100.1 6.17328519855597
263 124.8 6.39593908629443
263 150.3 6.27906976744187
263 174.8 7.03947368421053
263 200.3 6.22641509433961
263 249.8 6.59090909090911
293 7.1 6.73773987206825
293 25.4 7.29591836734694
293 75.1 8.62573099415201
293 100.4 7.24014336917563
293 124.5 5.92964824120604
293 175.2 5.81920903954801
293 201.2 5.8050847457627
324 7.8 6.77165354330709
324 24.8 7.12158808933002
324 45.3 6.66666666666667
324 75.6 6.90184049079754
324 100 7.11598746081507
324 125.3 5.82089552238805
324 150.8 5.70469798657718
324 175.1 7.39884393063584
324 200.5 6.29496402877697
324 249.4 6.53465346534654
354 7.4 7.03571428571431
354 23.9 6.4968152866242
354 45.2 7.39436619718311
354 74 6.16949152542373
354 99.7 6.23853211009174
354 123.5 5.46610169491524
354 149.7 5.28000000000001
354 173.7 6.69811320754718
354 199.1 5.44715447154471
354 249.9 6.42857142857141
